# x,y,susceptibility,density
-1.663000000000000000e+06,1.778500000000000000e+06,3.983293416967156886e-02,-1.336324105407194907e+01
-1.662750000000000000e+06,1.778500000000000000e+06,3.979487217668251087e-02,-1.337137763409603508e+01
-1.662500000000000000e+06,1.778500000000000000e+06,3.885778189235936098e-02,-1.365828019037698482e+01
-1.662250000000000000e+06,1.778500000000000000e+06,3.689340503310928332e-02,-1.474125635058965145e+01
-1.662000000000000000e+06,1.778500000000000000e+06,3.525863758981606644e-02,-1.511767897526638649e+01
-1.661750000000000000e+06,1.778500000000000000e+06,3.289230477729718216e-02,-1.872072572631657295e+01
-1.661500000000000000e+06,1.778500000000000000e+06,2.889074474737818310e-02,-2.179063368790150435e+01
-1.661250000000000000e+06,1.778500000000000000e+06,2.425181353190712652e-02,-2.357260301301215577e+01
-1.661000000000000000e+06,1.778500000000000000e+06,2.100952198623828870e-02,-2.438129082937012981e+01
-1.660750000000000000e+06,1.778500000000000000e+06,1.936175946252116642e-02,-2.425037589692797724e+01
-1.660500000000000000e+06,1.778500000000000000e+06,1.871400819359188283e-02,-2.445754637053514102e+01
-1.660250000000000000e+06,1.778500000000000000e+06,1.735119438072552089e-02,-2.415186772877817134e+01
-1.660000000000000000e+06,1.778500000000000000e+06,1.433597789829135771e-02,-2.243338971531801462e+01
-1.659750000000000000e+06,1.778500000000000000e+06,1.389385063583326030e-02,-2.185430909868094318e+01
-1.659500000000000000e+06,1.778500000000000000e+06,1.328412082893445922e-02,-2.145299397061180002e+01
-1.659250000000000000e+06,1.778500000000000000e+06,1.288204771063339305e-02,-2.128722894072853933e+01
-1.659000000000000000e+06,1.778500000000000000e+06,1.254417960563450340e-02,-2.120306773852726678e+01
-1.658750000000000000e+06,1.778500000000000000e+06,1.245507608055596016e-02,-2.122190128838190049e+01
-1.658500000000000000e+06,1.778500000000000000e+06,1.220258457257257512e-02,-2.126085608370718205e+01
-1.658250000000000000e+06,1.778500000000000000e+06,1.205122347253655135e-02,-2.123606627042332207e+01
-1.658000000000000000e+06,1.778500000000000000e+06,1.196483867538913892e-02,-2.129640422799138832e+01
-1.657750000000000000e+06,1.778500000000000000e+06,1.194151613322484706e-02,-2.149059186128226884e+01
-1.657500000000000000e+06,1.778500000000000000e+06,1.198243918711631995e-02,-2.180390838805163867e+01
-1.657250000000000000e+06,1.778500000000000000e+06,1.214168453249162005e-02,-2.214379828193725075e+01
-1.657000000000000000e+06,1.778500000000000000e+06,1.226225311295818521e-02,-2.219937172981042295e+01
-1.656750000000000000e+06,1.778500000000000000e+06,1.218801234578507919e-02,-2.157462071566649797e+01
-1.688750000000000000e+06,1.778750000000000000e+06,-1.041248613786320554e-02,-1.118332988872597866e+01
-1.688500000000000000e+06,1.778750000000000000e+06,-1.036847562011565527e-02,-1.118032211109337482e+01
-1.688250000000000000e+06,1.778750000000000000e+06,-1.064686201897270534e-02,-1.064887391632407798e+01
-1.688000000000000000e+06,1.778750000000000000e+06,-1.020740705839651152e-02,-1.067281094514939355e+01
-1.687750000000000000e+06,1.778750000000000000e+06,-8.603732337379516038e-03,-1.074780565620952189e+01
-1.687500000000000000e+06,1.778750000000000000e+06,-6.683843121743610061e-03,-7.986909779242779450e+00
-1.687250000000000000e+06,1.778750000000000000e+06,-2.000086693982633390e-03,-1.673747950380345628e+00
-1.687000000000000000e+06,1.778750000000000000e+06,-1.374144286530681880e-03,-2.009471040134229725e+00
-1.686750000000000000e+06,1.778750000000000000e+06,2.613697474010134858e-04,-1.979717320181947571e+00
-1.686500000000000000e+06,1.778750000000000000e+06,3.168493185803145096e-03,-5.608612388889895328e+00
-1.686250000000000000e+06,1.778750000000000000e+06,1.306565874598326904e-02,-2.227694601597778501e+01
-1.686000000000000000e+06,1.778750000000000000e+06,2.283946396043481930e-02,2.066000377055559056e+00
-1.685750000000000000e+06,1.778750000000000000e+06,3.655856294963011344e-02,2.865011159741862912e+01
-1.685500000000000000e+06,1.778750000000000000e+06,4.442777638503600524e-02,3.728730049352441256e+01
-1.685250000000000000e+06,1.778750000000000000e+06,5.064470237841109390e-02,4.380634057570318873e+01
-1.685000000000000000e+06,1.778750000000000000e+06,5.427459699918357749e-02,4.577878457606271922e+01
-1.684750000000000000e+06,1.778750000000000000e+06,5.704577980269726067e-02,4.697716524323482190e+01
-1.684500000000000000e+06,1.778750000000000000e+06,5.903290946660197380e-02,4.700975803566188915e+01
-1.684250000000000000e+06,1.778750000000000000e+06,6.008925899044789687e-02,4.704731960802081403e+01
-1.684000000000000000e+06,1.778750000000000000e+06,6.059055069826665973e-02,4.745070500816069625e+01
-1.683750000000000000e+06,1.778750000000000000e+06,6.064846471801252359e-02,4.781143291998199629e+01
-1.683500000000000000e+06,1.778750000000000000e+06,6.006515386882074758e-02,4.817341734587455448e+01
-1.683250000000000000e+06,1.778750000000000000e+06,5.958769504971900277e-02,4.832960817586479152e+01
-1.683000000000000000e+06,1.778750000000000000e+06,5.842121284214846222e-02,4.831073178788631139e+01
-1.682750000000000000e+06,1.778750000000000000e+06,5.652322588531016878e-02,4.801932000564693226e+01
-1.682500000000000000e+06,1.778750000000000000e+06,5.450810357949709140e-02,4.732895061435016260e+01
-1.682250000000000000e+06,1.778750000000000000e+06,5.234404427193625753e-02,4.581481443628251782e+01
-1.682000000000000000e+06,1.778750000000000000e+06,5.035173239249798871e-02,4.413364590236494678e+01
-1.681750000000000000e+06,1.778750000000000000e+06,4.838707979764614309e-02,4.237554973562953364e+01
-1.681500000000000000e+06,1.778750000000000000e+06,4.552835892245524207e-02,3.889585066041348682e+01
-1.681250000000000000e+06,1.778750000000000000e+06,4.241642864551986580e-02,3.442705090904365761e+01
-1.681000000000000000e+06,1.778750000000000000e+06,4.025843987790078682e-02,3.291322584541364904e+01
-1.680750000000000000e+06,1.778750000000000000e+06,3.791455930949283459e-02,2.998287931242549575e+01
-1.680500000000000000e+06,1.778750000000000000e+06,3.498818251695934300e-02,2.591997387208402870e+01
-1.680250000000000000e+06,1.778750000000000000e+06,3.236856433191243054e-02,2.474207695125681994e+01
-1.680000000000000000e+06,1.778750000000000000e+06,3.077569060286283742e-02,2.427711368330255937e+01
-1.679750000000000000e+06,1.778750000000000000e+06,2.811189737509284248e-02,2.425475660483436968e+01
-1.679500000000000000e+06,1.778750000000000000e+06,2.701110158035488484e-02,2.401428343474259464e+01
-1.679250000000000000e+06,1.778750000000000000e+06,2.661455993009856358e-02,2.399424908790479094e+01
-1.679000000000000000e+06,1.778750000000000000e+06,2.636638806411506497e-02,2.432587280212726455e+01
-1.678750000000000000e+06,1.778750000000000000e+06,2.630660126461609183e-02,2.503118151402088642e+01
-1.678500000000000000e+06,1.778750000000000000e+06,2.662709141764013632e-02,2.616838061016949268e+01
-1.678250000000000000e+06,1.778750000000000000e+06,2.703002046605301745e-02,2.766478113740214440e+01
-1.678000000000000000e+06,1.778750000000000000e+06,2.754402574059877651e-02,2.902153482842777521e+01
-1.677750000000000000e+06,1.778750000000000000e+06,2.864046349413429393e-02,3.003109987308295104e+01
-1.677500000000000000e+06,1.778750000000000000e+06,3.051538613034554537e-02,3.073365880924450266e+01
-1.677250000000000000e+06,1.778750000000000000e+06,3.112732196913664540e-02,3.149359219269842924e+01
-1.677000000000000000e+06,1.778750000000000000e+06,3.446208151587648594e-02,3.236143945601571659e+01
-1.676750000000000000e+06,1.778750000000000000e+06,3.776146642178676571e-02,3.383897252652735688e+01
-1.676500000000000000e+06,1.778750000000000000e+06,4.065269078902250532e-02,3.650807999021202477e+01
-1.676250000000000000e+06,1.778750000000000000e+06,4.295578660914839420e-02,4.002157521256185646e+01
-1.676000000000000000e+06,1.778750000000000000e+06,4.506536023613771924e-02,4.353287320228719182e+01
-1.675750000000000000e+06,1.778750000000000000e+06,4.622118131959912501e-02,4.514599732603545590e+01
-1.675500000000000000e+06,1.778750000000000000e+06,4.650612248412944183e-02,4.546529451223773322e+01
-1.675250000000000000e+06,1.778750000000000000e+06,4.555530087494216729e-02,4.491298485013044228e+01
-1.675000000000000000e+06,1.778750000000000000e+06,4.352028827435541758e-02,4.275958736909666413e+01
-1.674750000000000000e+06,1.778750000000000000e+06,4.041143964872156991e-02,3.864957033060136382e+01
-1.674500000000000000e+06,1.778750000000000000e+06,3.536045307890703371e-02,3.574362766013587134e+01
-1.674250000000000000e+06,1.778750000000000000e+06,2.889028761150158608e-02,3.452437185464287950e+01
-1.674000000000000000e+06,1.778750000000000000e+06,2.229116227753161206e-02,2.740616549533689295e+01
-1.673750000000000000e+06,1.778750000000000000e+06,1.618211808808975305e-02,1.854506793702233836e+01
-1.673500000000000000e+06,1.778750000000000000e+06,3.290461764366953146e-03,1.746754048894018752e+00
-1.673250000000000000e+06,1.778750000000000000e+06,2.296349430842281603e-04,1.454910547788557551e+00
-1.673000000000000000e+06,1.778750000000000000e+06,-9.585262483784162679e-04,1.602245634825038678e+00
-1.672750000000000000e+06,1.778750000000000000e+06,-1.615461175193400045e-03,1.357346923045781750e+00
-1.672500000000000000e+06,1.778750000000000000e+06,-2.590834095359276223e-03,5.559084617750045254e-01
-1.672250000000000000e+06,1.778750000000000000e+06,-3.721384684946552057e-03,-5.780472171960013839e-01
-1.672000000000000000e+06,1.778750000000000000e+06,-8.115245881346280776e-03,-6.662148823245473750e+00
-1.671750000000000000e+06,1.778750000000000000e+06,-1.040189968602554804e-02,-1.163015795175388689e+01
-1.671500000000000000e+06,1.778750000000000000e+06,-1.100420522663042577e-02,-1.223531951949118479e+01
-1.671250000000000000e+06,1.778750000000000000e+06,-1.034321754172415342e-02,-1.228139849577519271e+01
-1.671000000000000000e+06,1.778750000000000000e+06,-9.941556579564345131e-03,-1.236878316466868455e+01
-1.670750000000000000e+06,1.778750000000000000e+06,-9.625646551266547890e-03,-1.255445450578454825e+01
-1.670500000000000000e+06,1.778750000000000000e+06,-9.528212563426660675e-03,-1.279349116404901565e+01
-1.670250000000000000e+06,1.778750000000000000e+06,-9.666059241562455218e-03,-1.338144896061572808e+01
-1.670000000000000000e+06,1.778750000000000000e+06,-9.793668870441987750e-03,-1.369310362635826550e+01
-1.669750000000000000e+06,1.778750000000000000e+06,-9.760970435083435315e-03,-1.356149861054612416e+01
-1.669500000000000000e+06,1.778750000000000000e+06,-9.603298510804519905e-03,-1.334188789088625526e+01
-1.669250000000000000e+06,1.778750000000000000e+06,-9.415840119160259758e-03,-1.310813077109682467e+01
-1.669000000000000000e+06,1.778750000000000000e+06,-9.193697444383627793e-03,-1.275768765671730876e+01
-1.668750000000000000e+06,1.778750000000000000e+06,-8.891242474844171517e-03,-1.212845693959070559e+01
-1.668500000000000000e+06,1.778750000000000000e+06,-8.577545930929436624e-03,-1.070123785232200930e+01
-1.668250000000000000e+06,1.778750000000000000e+06,-6.788588763018202354e-03,-7.615665846225539326e+00
-1.668000000000000000e+06,1.778750000000000000e+06,-2.263592340475129028e-03,-1.890345630837856561e+00
-1.667750000000000000e+06,1.778750000000000000e+06,-1.242780696711590083e-03,1.247280473163812076e-01
-1.667500000000000000e+06,1.778750000000000000e+06,-1.398624630280675962e-03,9.450943128909159441e-01
-1.667250000000000000e+06,1.778750000000000000e+06,-1.526514705114584425e-03,1.761575505927481800e+00
-1.667000000000000000e+06,1.778750000000000000e+06,-1.573763411956849434e-03,2.381080513362007878e+00
-1.666750000000000000e+06,1.778750000000000000e+06,-1.379977629485398816e-03,2.890535455315244917e+00
-1.666500000000000000e+06,1.778750000000000000e+06,-4.119411276121143217e-06,2.716728314183399107e+00
-1.666250000000000000e+06,1.778750000000000000e+06,4.839956570253337031e-03,-8.070636718856377456e+00
-1.666000000000000000e+06,1.778750000000000000e+06,9.931668083928341106e-03,-1.677510588295288585e+01
-1.665750000000000000e+06,1.778750000000000000e+06,1.079369769266325108e-02,-1.903883295827495203e+01
-1.665500000000000000e+06,1.778750000000000000e+06,1.119885305621499960e-02,-1.938264434127535196e+01
-1.665250000000000000e+06,1.778750000000000000e+06,1.126280351464900575e-02,-1.931664458587243871e+01
-1.665000000000000000e+06,1.778750000000000000e+06,1.124161092620827584e-02,-1.913630919283943399e+01
-1.664750000000000000e+06,1.778750000000000000e+06,1.151270039008345236e-02,-1.908024343493809738e+01
-1.664500000000000000e+06,1.778750000000000000e+06,1.201246662594865344e-02,-1.938473408541918275e+01
-1.664250000000000000e+06,1.778750000000000000e+06,1.325154771442489665e-02,-2.030803927706986656e+01
-1.664000000000000000e+06,1.778750000000000000e+06,1.884224041958311446e-02,-2.345962297552168252e+01
-1.663750000000000000e+06,1.778750000000000000e+06,2.875711896134708345e-02,-2.194161666876237859e+01
-1.663500000000000000e+06,1.778750000000000000e+06,3.430632396974522824e-02,-1.655999194978508626e+01
-1.663250000000000000e+06,1.778750000000000000e+06,3.642717027477493374e-02,-1.421573445778383871e+01
-1.663000000000000000e+06,1.778750000000000000e+06,3.805537561326061136e-02,-1.400518127805128188e+01
-1.662750000000000000e+06,1.778750000000000000e+06,3.839055905873461905e-02,-1.385684204944826092e+01
-1.662500000000000000e+06,1.778750000000000000e+06,3.795368489453615490e-02,-1.417538646113942491e+01
-1.662250000000000000e+06,1.778750000000000000e+06,3.641641900369496643e-02,-1.423083843674385207e+01
-1.662000000000000000e+06,1.778750000000000000e+06,3.460251688813870130e-02,-1.595183035850661213e+01
-1.661750000000000000e+06,1.778750000000000000e+06,3.104607252367513892e-02,-2.040538148517060790e+01
-1.661500000000000000e+06,1.778750000000000000e+06,2.531417307832123376e-02,-2.279490565206739916e+01
-1.661250000000000000e+06,1.778750000000000000e+06,2.174325862075758564e-02,-2.311627368476695210e+01
-1.661000000000000000e+06,1.778750000000000000e+06,1.895567199643884149e-02,-2.241174585319910761e+01
-1.660750000000000000e+06,1.778750000000000000e+06,1.804238721753056995e-02,-2.233947339477398941e+01
-1.660500000000000000e+06,1.778750000000000000e+06,1.655773905146099012e-02,-2.227734857802542479e+01
-1.660250000000000000e+06,1.778750000000000000e+06,1.447451948276930189e-02,-2.174405345314727356e+01
-1.660000000000000000e+06,1.778750000000000000e+06,1.421915475335684687e-02,-2.151683115416281566e+01
-1.659750000000000000e+06,1.778750000000000000e+06,1.376450041109020250e-02,-2.139833675564688065e+01
-1.659500000000000000e+06,1.778750000000000000e+06,1.340666680613653017e-02,-2.126814909949072785e+01
-1.659250000000000000e+06,1.778750000000000000e+06,1.312502745627337764e-02,-2.124124215209914723e+01
-1.659000000000000000e+06,1.778750000000000000e+06,1.285596252665029138e-02,-2.122299871451826903e+01
-1.658750000000000000e+06,1.778750000000000000e+06,1.262780038570496255e-02,-2.123066167372715540e+01
-1.658500000000000000e+06,1.778750000000000000e+06,1.255811698640671437e-02,-2.131930134582361802e+01
-1.658250000000000000e+06,1.778750000000000000e+06,1.234843698015430924e-02,-2.133038750967787678e+01
-1.658000000000000000e+06,1.778750000000000000e+06,1.222221188284577931e-02,-2.133531672606622465e+01
-1.657750000000000000e+06,1.778750000000000000e+06,1.216707698184538167e-02,-2.144630083953518351e+01
-1.657500000000000000e+06,1.778750000000000000e+06,1.218417815463386511e-02,-2.168145490689636290e+01
-1.657250000000000000e+06,1.778750000000000000e+06,1.223328468710276062e-02,-2.204959924428598583e+01
-1.657000000000000000e+06,1.778750000000000000e+06,1.238478169876393309e-02,-2.229219751985721132e+01
-1.656750000000000000e+06,1.778750000000000000e+06,1.244899360095752527e-02,-2.196147125263757971e+01
-1.688750000000000000e+06,1.779000000000000000e+06,-1.036509836073913615e-02,-1.139978976043056491e+01
-1.688500000000000000e+06,1.779000000000000000e+06,-1.030733511216794240e-02,-1.140694724713910091e+01
-1.688250000000000000e+06,1.779000000000000000e+06,-1.054783881141045654e-02,-1.101990810645679630e+01
-1.688000000000000000e+06,1.779000000000000000e+06,-1.007437689467140240e-02,-1.093742604191990608e+01
-1.687750000000000000e+06,1.779000000000000000e+06,-8.261804805974645727e-03,-1.063903176949494878e+01
-1.687500000000000000e+06,1.779000000000000000e+06,-6.466157077834419620e-03,-7.910917145022267505e+00
-1.687250000000000000e+06,1.779000000000000000e+06,-1.874127461229793679e-03,-1.536720820351888506e+00
-1.687000000000000000e+06,1.779000000000000000e+06,-1.252379153264315814e-03,-2.002002459892423758e+00
-1.686750000000000000e+06,1.779000000000000000e+06,3.408204032009781725e-04,-1.985516056304135191e+00
-1.686500000000000000e+06,1.779000000000000000e+06,3.292547316850830130e-03,-5.837552863760464561e+00
-1.686250000000000000e+06,1.779000000000000000e+06,1.332271624199130033e-02,-2.256105578075695917e+01
-1.686000000000000000e+06,1.779000000000000000e+06,2.331881905505275854e-02,1.203737457936171040e+00
-1.685750000000000000e+06,1.779000000000000000e+06,3.683574711477100028e-02,2.851701593674494006e+01
-1.685500000000000000e+06,1.779000000000000000e+06,4.470447715200259742e-02,3.745870041072748791e+01
-1.685250000000000000e+06,1.779000000000000000e+06,5.122930097003808303e-02,4.402042135443605275e+01
-1.685000000000000000e+06,1.779000000000000000e+06,5.512845408791786084e-02,4.578149036871479893e+01
-1.684750000000000000e+06,1.779000000000000000e+06,5.854646711159466888e-02,4.677581672954056558e+01
-1.684500000000000000e+06,1.779000000000000000e+06,6.043045910601405057e-02,4.678852877608250083e+01
-1.684250000000000000e+06,1.779000000000000000e+06,6.226469147360080836e-02,4.674123865055605620e+01
-1.684000000000000000e+06,1.779000000000000000e+06,6.282050963431667912e-02,4.699716380954890838e+01
-1.683750000000000000e+06,1.779000000000000000e+06,6.315068968546486139e-02,4.716654892291512624e+01
-1.683500000000000000e+06,1.779000000000000000e+06,6.308483716765103666e-02,4.743279369579244076e+01
-1.683250000000000000e+06,1.779000000000000000e+06,6.256024222246003852e-02,4.779999339352917787e+01
-1.683000000000000000e+06,1.779000000000000000e+06,6.148185321053403762e-02,4.822075462654890998e+01
-1.682750000000000000e+06,1.779000000000000000e+06,5.940076742050015568e-02,4.853850912872059098e+01
-1.682500000000000000e+06,1.779000000000000000e+06,5.672451994863508817e-02,4.823549606120627686e+01
-1.682250000000000000e+06,1.779000000000000000e+06,5.459943624059390710e-02,4.719184422556475056e+01
-1.682000000000000000e+06,1.779000000000000000e+06,5.191583171014088616e-02,4.541112700125501078e+01
-1.681750000000000000e+06,1.779000000000000000e+06,4.910663542403093107e-02,4.304229848059952701e+01
-1.681500000000000000e+06,1.779000000000000000e+06,4.594441355825040763e-02,3.952063643732162745e+01
-1.681250000000000000e+06,1.779000000000000000e+06,4.242310781578773060e-02,3.449963407158298878e+01
-1.681000000000000000e+06,1.779000000000000000e+06,3.933803909444735791e-02,3.218483802160989171e+01
-1.680750000000000000e+06,1.779000000000000000e+06,3.631838382588861713e-02,2.792593596393294320e+01
-1.680500000000000000e+06,1.779000000000000000e+06,3.339085175241143788e-02,2.531068487577420001e+01
-1.680250000000000000e+06,1.779000000000000000e+06,3.077812240631230822e-02,2.441620542317349418e+01
-1.680000000000000000e+06,1.779000000000000000e+06,2.727753028664642310e-02,2.401429494774146178e+01
-1.679750000000000000e+06,1.779000000000000000e+06,2.612121757310689740e-02,2.364970831374211002e+01
-1.679500000000000000e+06,1.779000000000000000e+06,2.492869079845190516e-02,2.352246860714177501e+01
-1.679250000000000000e+06,1.779000000000000000e+06,2.297650593685322817e-02,2.269017589603822671e+01
-1.679000000000000000e+06,1.779000000000000000e+06,2.279773663741824219e-02,2.276660129218328166e+01
-1.678750000000000000e+06,1.779000000000000000e+06,2.332314820162958990e-02,2.350525110679183172e+01
-1.678500000000000000e+06,1.779000000000000000e+06,2.553400184314663646e-02,2.506643609547467122e+01
-1.678250000000000000e+06,1.779000000000000000e+06,2.599581627427899333e-02,2.639864538897381863e+01
-1.678000000000000000e+06,1.779000000000000000e+06,2.692007207246432943e-02,2.809659494483105391e+01
-1.677750000000000000e+06,1.779000000000000000e+06,2.834542610846554900e-02,2.972385239110798238e+01
-1.677500000000000000e+06,1.779000000000000000e+06,3.070731206884308451e-02,3.059271703212721150e+01
-1.677250000000000000e+06,1.779000000000000000e+06,3.232761925570301620e-02,3.107903354646128946e+01
-1.677000000000000000e+06,1.779000000000000000e+06,3.606502947227915867e-02,3.236871669558075837e+01
-1.676750000000000000e+06,1.779000000000000000e+06,4.003965301636447371e-02,3.538817726655094020e+01
-1.676500000000000000e+06,1.779000000000000000e+06,4.262447091619200878e-02,3.901974498007882630e+01
-1.676250000000000000e+06,1.779000000000000000e+06,4.546578251368385559e-02,4.367158629431412464e+01
-1.676000000000000000e+06,1.779000000000000000e+06,4.792164699530171434e-02,4.566874810341710145e+01
-1.675750000000000000e+06,1.779000000000000000e+06,4.921605337434190042e-02,4.692084534967995069e+01
-1.675500000000000000e+06,1.779000000000000000e+06,4.983710544341962700e-02,4.742462668008874971e+01
-1.675250000000000000e+06,1.779000000000000000e+06,4.912497733524454069e-02,4.702206809781404218e+01
-1.675000000000000000e+06,1.779000000000000000e+06,4.765781082561687532e-02,4.606203799515151331e+01
-1.674750000000000000e+06,1.779000000000000000e+06,4.492161514043663262e-02,4.435206158609827298e+01
-1.674500000000000000e+06,1.779000000000000000e+06,4.111430872378127321e-02,3.920150951869601386e+01
-1.674250000000000000e+06,1.779000000000000000e+06,3.490767521888588076e-02,3.514903302059951784e+01
-1.674000000000000000e+06,1.779000000000000000e+06,2.722534838000792434e-02,3.203872367707003832e+01
-1.673750000000000000e+06,1.779000000000000000e+06,1.946828633336887548e-02,2.383987795601183279e+01
-1.673500000000000000e+06,1.779000000000000000e+06,1.069071421504134978e-02,-8.840343445531289035e-01
-1.673250000000000000e+06,1.779000000000000000e+06,6.066146155558616027e-04,7.284174217091958781e-01
-1.673000000000000000e+06,1.779000000000000000e+06,-7.517881922555896823e-04,1.256936060911527875e+00
-1.672750000000000000e+06,1.779000000000000000e+06,-1.503061230232527468e-03,1.198421282265428545e+00
-1.672500000000000000e+06,1.779000000000000000e+06,-2.483784455828669246e-03,5.014277196979719520e-01
-1.672250000000000000e+06,1.779000000000000000e+06,-3.362266708332395382e-03,-5.586776978250611592e-01
-1.672000000000000000e+06,1.779000000000000000e+06,-7.545027900883238825e-03,-6.916660220438444640e+00
-1.671750000000000000e+06,1.779000000000000000e+06,-9.708907124161614277e-03,-1.120862084495468025e+01
-1.671500000000000000e+06,1.779000000000000000e+06,-1.001809293030052339e-02,-1.174569495853774015e+01
-1.671250000000000000e+06,1.779000000000000000e+06,-9.386662300870957099e-03,-1.157861955798534837e+01
-1.671000000000000000e+06,1.779000000000000000e+06,-8.974309300047528248e-03,-1.145789246836324082e+01
-1.670750000000000000e+06,1.779000000000000000e+06,-8.533867168114633861e-03,-1.110979299819803146e+01
-1.670500000000000000e+06,1.779000000000000000e+06,-8.497917841794572213e-03,-1.120363073115734664e+01
-1.670250000000000000e+06,1.779000000000000000e+06,-8.692780221298143650e-03,-1.168675812005588455e+01
-1.670000000000000000e+06,1.779000000000000000e+06,-8.973395905018666241e-03,-1.232547897718396257e+01
-1.669750000000000000e+06,1.779000000000000000e+06,-9.078525911131021808e-03,-1.259232152765295609e+01
-1.669500000000000000e+06,1.779000000000000000e+06,-9.020217396695812129e-03,-1.249295102783801781e+01
-1.669250000000000000e+06,1.779000000000000000e+06,-8.866870910019170049e-03,-1.222015410497479593e+01
-1.669000000000000000e+06,1.779000000000000000e+06,-8.663412860935221227e-03,-1.160806397844538651e+01
-1.668750000000000000e+06,1.779000000000000000e+06,-8.083293254404697037e-03,-9.635804240303684765e+00
-1.668500000000000000e+06,1.779000000000000000e+06,-4.191140269788853900e-03,-4.574548892704541458e+00
-1.668250000000000000e+06,1.779000000000000000e+06,-1.269886015659957290e-03,-3.895913640520234367e-01
-1.668000000000000000e+06,1.779000000000000000e+06,-8.437661975679161541e-04,6.736370482972517948e-01
-1.667750000000000000e+06,1.779000000000000000e+06,-1.076010494870840994e-03,1.055002802159151543e+00
-1.667500000000000000e+06,1.779000000000000000e+06,-1.315174300489010961e-03,1.501633004147691963e+00
-1.667250000000000000e+06,1.779000000000000000e+06,-1.437487445722016033e-03,1.942601178080195723e+00
-1.667000000000000000e+06,1.779000000000000000e+06,-1.445916341768466173e-03,2.303183567208719751e+00
-1.666750000000000000e+06,1.779000000000000000e+06,-1.001752514989059928e-03,2.483341886703357204e+00
-1.666500000000000000e+06,1.779000000000000000e+06,3.864079310011703239e-04,2.545410175808058284e+00
-1.666250000000000000e+06,1.779000000000000000e+06,7.552991891682639403e-03,-1.100882204544285514e+01
-1.666000000000000000e+06,1.779000000000000000e+06,1.035524577191426765e-02,-1.763348222221654282e+01
-1.665750000000000000e+06,1.779000000000000000e+06,1.083498481464320595e-02,-1.932530985767550646e+01
-1.665500000000000000e+06,1.779000000000000000e+06,1.139162584368938469e-02,-1.957066174395876601e+01
-1.665250000000000000e+06,1.779000000000000000e+06,1.136488481005729079e-02,-1.965376362338088256e+01
-1.665000000000000000e+06,1.779000000000000000e+06,1.158130640862183036e-02,-1.949757099691052531e+01
-1.664750000000000000e+06,1.779000000000000000e+06,1.194379663548301995e-02,-1.955351276821551210e+01
-1.664500000000000000e+06,1.779000000000000000e+06,1.229860873396666776e-02,-1.974285984759947610e+01
-1.664250000000000000e+06,1.779000000000000000e+06,1.355288843782773145e-02,-2.042311188967170210e+01
-1.664000000000000000e+06,1.779000000000000000e+06,1.887078834029176644e-02,-2.321398291461230201e+01
-1.663750000000000000e+06,1.779000000000000000e+06,2.756754307728276343e-02,-2.299367351890552413e+01
-1.663500000000000000e+06,1.779000000000000000e+06,3.351364570934267650e-02,-1.776535741982439731e+01
-1.663250000000000000e+06,1.779000000000000000e+06,3.545258492834366115e-02,-1.507126717378793046e+01
-1.663000000000000000e+06,1.779000000000000000e+06,3.691678469202755442e-02,-1.393848811776493335e+01
-1.662750000000000000e+06,1.779000000000000000e+06,3.721954409053174206e-02,-1.390230304678956941e+01
-1.662500000000000000e+06,1.779000000000000000e+06,3.698509540456851319e-02,-1.389434957169834206e+01
-1.662250000000000000e+06,1.779000000000000000e+06,3.534945673806505484e-02,-1.506534879938658378e+01
-1.662000000000000000e+06,1.779000000000000000e+06,3.350558324265889842e-02,-1.776167766983704155e+01
-1.661750000000000000e+06,1.779000000000000000e+06,2.866958121595533648e-02,-2.174770235929440787e+01
-1.661500000000000000e+06,1.779000000000000000e+06,2.364411952360372104e-02,-2.261090997009196712e+01
-1.661250000000000000e+06,1.779000000000000000e+06,1.911825289522768589e-02,-2.175656758718577066e+01
-1.661000000000000000e+06,1.779000000000000000e+06,1.703063852742747741e-02,-2.132375447572303528e+01
-1.660750000000000000e+06,1.779000000000000000e+06,1.487411545339649421e-02,-2.094426507363388623e+01
-1.660500000000000000e+06,1.779000000000000000e+06,1.443721482664243883e-02,-2.075800095984763516e+01
-1.660250000000000000e+06,1.779000000000000000e+06,1.427185565252357680e-02,-2.099927002255387265e+01
-1.660000000000000000e+06,1.779000000000000000e+06,1.409281203205317579e-02,-2.111914992542907044e+01
-1.659750000000000000e+06,1.779000000000000000e+06,1.374516215510372674e-02,-2.111344295574031094e+01
-1.659500000000000000e+06,1.779000000000000000e+06,1.357231558408726613e-02,-2.115182302209043996e+01
-1.659250000000000000e+06,1.779000000000000000e+06,1.343157254161327085e-02,-2.124833061241145060e+01
-1.659000000000000000e+06,1.779000000000000000e+06,1.326085846347510588e-02,-2.131071729774103574e+01
-1.658750000000000000e+06,1.779000000000000000e+06,1.302910324197434355e-02,-2.132860415708796609e+01
-1.658500000000000000e+06,1.779000000000000000e+06,1.281191415842637682e-02,-2.133809871272458736e+01
-1.658250000000000000e+06,1.779000000000000000e+06,1.272517593065107533e-02,-2.144621216930977425e+01
-1.658000000000000000e+06,1.779000000000000000e+06,1.258048814228160395e-02,-2.149190989402177365e+01
-1.657750000000000000e+06,1.779000000000000000e+06,1.247853473180375594e-02,-2.152242015816503340e+01
