X,Y,Topo
-1615500,1811500,442.236053466797
-1615000,1811500,665.323059082031
-1614500,1811500,774.425903320313
-1614000,1811500,610.67822265625
-1613500,1811500,653.651733398438
-1613000,1811500,637.38818359375
-1612500,1811500,688.028198242188
-1612000,1811500,708.0068359375
-1611500,1811500,923.830505371094
-1611000,1811500,903.737243652344
-1610500,1811500,782.222412109375
-1610000,1811500,688.304382324219
-1609500,1811500,668.956604003906
-1609000,1811500,728.000732421875
-1608500,1811500,743.658996582031
-1608000,1811500,748.930908203125
-1607500,1811500,730.122436523438
-1607000,1811500,853.919006347656
-1606500,1811500,960.598693847656
-1606000,1811500,1026.45617675781
-1605500,1811500,1049.16772460938
-1605000,1811500,1015.81604003906
-1604500,1811500,1068.12036132813
-1604000,1811500,1130.40637207031
-1603500,1811500,1174.78112792969
-1603000,1811500,1195.84362792969
-1602500,1811500,1210.32006835938
-1602000,1811500,1218.85620117188
-1601500,1811500,1228.94665527344
-1601000,1811500,1230.97375488281
-1600500,1811500,1225.10168457031
-1600000,1811500,1218.23986816406
-1599500,1811500,1212.56823730469
-1599000,1811500,1201.85278320313
-1598500,1811500,1181.58361816406
-1598000,1811500,1150.90588378906
-1597500,1811500,1117.91638183594
-1597000,1811500,1085.53747558594
-1596500,1811500,1060.35498046875
-1596000,1811500,1045.78833007813
-1595500,1811500,1033.00073242188
-1595000,1811500,1024.65100097656
-1594500,1811500,1025.33715820313
-1594000,1811500,1043.25256347656
-1593500,1811500,1071.01159667969
-1593000,1811500,1097.35119628906
-1592500,1811500,1119.19274902344
-1592000,1811500,1139.74401855469
-1591500,1811500,1163.88354492188
-1591000,1811500,1182.7822265625
-1590500,1811500,1193.45629882813
-1590000,1811500,1192.2275390625
-1589500,1811500,1181.85961914063
-1589000,1811500,1169.51953125
-1588500,1811500,1156.21557617188
-1588000,1811500,1145.64916992188
-1587500,1811500,1137.77307128906
-1587000,1811500,1132.98388671875
-1586500,1811500,1128.73950195313
-1741500,1812000,-313.058898925781
-1741000,1812000,-312.569519042969
-1740500,1812000,-312.790130615234
-1740000,1812000,-312.931793212891
-1739500,1812000,-312.291625976563
-1739000,1812000,-312.089447021484
-1738500,1812000,-308.589050292969
-1738000,1812000,-303.857971191406
-1737500,1812000,-295.405609130859
-1737000,1812000,-283.795471191406
-1736500,1812000,-273.319488525391
-1736000,1812000,-334.026550292969
-1735500,1812000,-333.751434326172
-1735000,1812000,-281.846282958984
-1734500,1812000,-205.265548706055
-1734000,1812000,-146.103637695313
-1733500,1812000,-130.948593139648
-1733000,1812000,-134.556701660156
-1732500,1812000,-130.220901489258
-1732000,1812000,-113.896369934082
-1731500,1812000,-92.711799621582
-1731000,1812000,-75.0781326293945
-1730500,1812000,-55.5122146606445
-1730000,1812000,-37.1427040100098
-1729500,1812000,-25.2522354125977
-1729000,1812000,-16.5209503173828
-1728500,1812000,-8.50379180908203
-1728000,1812000,-5.63383388519287
-1727500,1812000,-5.82008123397827
-1727000,1812000,-9.05722904205322
-1726500,1812000,-15.4963722229004
-1726000,1812000,-15.2804975509644
-1725500,1812000,-5.41500663757324
-1725000,1812000,4.04377841949463
-1724500,1812000,5.78723621368408
-1724000,1812000,8.67087268829346
-1723500,1812000,14.8244161605835
-1723000,1812000,18.1901473999023
-1722500,1812000,22.4921569824219
-1722000,1812000,27.1354961395264
-1721500,1812000,29.5055484771729
-1721000,1812000,31.9086017608643
-1720500,1812000,36.4083061218262
-1720000,1812000,38.1919174194336
-1719500,1812000,34.8795623779297
-1719000,1812000,30.4775867462158
-1718500,1812000,25.578145980835
-1718000,1812000,19.4939250946045
-1717500,1812000,11.8851804733276
-1717000,1812000,3.96383500099182
-1716500,1812000,-3.63191986083984
-1716000,1812000,-10.3322286605835
-1715500,1812000,-15.016056060791
-1715000,1812000,-20.9526882171631
-1714500,1812000,-28.4743499755859
-1714000,1812000,-34.2114562988281
-1713500,1812000,-34.3391647338867
-1713000,1812000,-31.1022968292236
-1712500,1812000,-30.4885654449463
-1712000,1812000,-34.5629768371582
-1711500,1812000,-45.8916206359863
-1711000,1812000,-66.3024978637695
-1710500,1812000,-84.6105575561523
-1710000,1812000,-93.2635345458984
-1709500,1812000,-99.2227401733398
-1709000,1812000,-111.981803894043
-1708500,1812000,-123.742492675781
-1708000,1812000,-109.506408691406
-1707500,1812000,-107.829704284668
-1707000,1812000,-148.979537963867
-1706500,1812000,-205.074066162109
-1706000,1812000,-238.17561340332
-1705500,1812000,-233.234069824219
-1705000,1812000,-144.090301513672
-1704500,1812000,18.832914352417
-1704000,1812000,237.187713623047
-1703500,1812000,423.866302490234
-1703000,1812000,514.424682617188
-1702500,1812000,555.686889648438
-1702000,1812000,546.6064453125
-1701500,1812000,505.853302001953
-1701000,1812000,496.775970458984
-1700500,1812000,506.676330566406
-1700000,1812000,476.553375244141
-1699500,1812000,483.826202392578
-1699000,1812000,543.384826660156
-1698500,1812000,482.705230712891
-1698000,1812000,449.299072265625
-1697500,1812000,418.603057861328
-1697000,1812000,384.121246337891
-1696500,1812000,366.863586425781
-1696000,1812000,362.123474121094
-1695500,1812000,357.523864746094
-1695000,1812000,362.902770996094
-1694500,1812000,369.312866210938
-1694000,1812000,321.913177490234
-1693500,1812000,235.644927978516
-1693000,1812000,204.1728515625
-1692500,1812000,176.359725952148
-1692000,1812000,141.27197265625
-1691500,1812000,85.7685546875
-1691000,1812000,19.9716129302979
-1690500,1812000,-3.110684633255
-1690000,1812000,-25.8217658996582
-1689500,1812000,-60.9189071655273
-1689000,1812000,-99.6698455810547
-1688500,1812000,-139.989273071289
-1688000,1812000,-181.446914672852
-1687500,1812000,-223.998336791992
-1687000,1812000,-269.788635253906
-1686500,1812000,-323.044799804688
-1686000,1812000,-374.777282714844
-1685500,1812000,-425.283782958984
-1685000,1812000,-474.648712158203
-1684500,1812000,-467.566955566406
-1684000,1812000,-457.443725585938
-1683500,1812000,-497.800170898438
-1683000,1812000,-504.713348388672
-1682500,1812000,-501.335357666016
-1682000,1812000,-491.155578613281
-1681500,1812000,-467.658325195313
-1681000,1812000,-424.382354736328
-1680500,1812000,-366.942901611328
-1680000,1812000,-307.703460693359
-1679500,1812000,-242.109039306641
-1679000,1812000,-170.522613525391
-1678500,1812000,-80.3668365478516
-1678000,1812000,52.1790084838867
-1677500,1812000,-15.3117151260376
-1677000,1812000,-76.1423034667969
-1676500,1812000,-119.746627807617
-1676000,1812000,-159.047119140625
-1675500,1812000,-195.052429199219
-1675000,1812000,-229.775100708008
-1674500,1812000,-264.084045410156
-1674000,1812000,-281.972229003906
-1673500,1812000,-294.807678222656
-1673000,1812000,-316.702667236328
-1672500,1812000,-337.222320556641
-1672000,1812000,-346.634765625
-1671500,1812000,-339.048492431641
-1671000,1812000,-315.503540039063
-1670500,1812000,-274.527923583984
-1670000,1812000,-218.599304199219
-1669500,1812000,-151.218338012695
-1669000,1812000,-84.0030136108398
-1668500,1812000,-17.2271041870117
-1668000,1812000,-1.09704041481018
-1667500,1812000,-1
-1667000,1812000,349.895202636719
-1666500,1812000,471.146636962891
-1666000,1812000,525.727111816406
-1665500,1812000,399.232482910156
-1665000,1812000,293.274993896484
-1664500,1812000,293.697692871094
-1664000,1812000,300.221771240234
-1663500,1812000,313.068084716797
-1663000,1812000,344.06494140625
-1662500,1812000,402.267395019531
-1662000,1812000,446.158447265625
-1661500,1812000,506.594024658203
-1661000,1812000,565.637939453125
-1660500,1812000,702.25048828125
-1660000,1812000,869.295043945313
-1659500,1812000,869.90625
-1659000,1812000,892.313354492188
-1658500,1812000,937.887329101563
-1658000,1812000,991.519775390625
-1657500,1812000,1056.2236328125
-1657000,1812000,891.161682128906
-1656500,1812000,754.070739746094
-1656000,1812000,723.00634765625
-1655500,1812000,702.765502929688
-1655000,1812000,665.610473632813
-1654500,1812000,609.855651855469
-1654000,1812000,547.791137695313
-1653500,1812000,479.576416015625
-1653000,1812000,407.752502441406
-1652500,1812000,310.586608886719
-1652000,1812000,242.156173706055
-1651500,1812000,174.630065917969
-1651000,1812000,157.852310180664
-1650500,1812000,171.612731933594
-1650000,1812000,233.730255126953
-1649500,1812000,280.824981689453
-1649000,1812000,185.631973266602
-1648500,1812000,86.160041809082
-1648000,1812000,-5.02003526687622
-1647500,1812000,-41.8183059692383
-1647000,1812000,-121.253852844238
-1646500,1812000,-208.890380859375
-1646000,1812000,-307.756164550781
-1645500,1812000,-425.995239257813
-1645000,1812000,-545.755554199219
-1644500,1812000,-584.976501464844
-1644000,1812000,-597.845642089844
-1643500,1812000,-609.551818847656
-1643000,1812000,-619.739501953125
-1642500,1812000,-622.786071777344
-1642000,1812000,-613.603271484375
-1641500,1812000,-593.615905761719
-1641000,1812000,-539.422973632813
-1640500,1812000,-432.844085693359
-1640000,1812000,-319.344268798828
-1639500,1812000,-227.799957275391
-1639000,1812000,-153.822860717773
-1638500,1812000,-91.4017562866211
-1638000,1812000,-42.6371994018555
-1637500,1812000,-8.07237434387207
-1637000,1812000,-1
-1636500,1812000,-1
-1636000,1812000,-1
-1635500,1812000,-1
-1635000,1812000,-1
-1634500,1812000,-1
-1634000,1812000,-1
-1633500,1812000,-1
-1633000,1812000,-1
-1632500,1812000,-1
-1632000,1812000,-0.185562938451767
-1631500,1812000,4.60683870315552
-1631000,1812000,-1
-1630500,1812000,1.02009856700897
-1630000,1812000,-1
-1629500,1812000,-1
-1629000,1812000,-1
-1628500,1812000,-1
-1628000,1812000,-1
-1627500,1812000,11.8923444747925
-1627000,1812000,60.907054901123
-1626500,1812000,199.415328979492
-1626000,1812000,250.342575073242
-1625500,1812000,206.659088134766
-1625000,1812000,132.725921630859
-1624500,1812000,57.8942642211914
-1624000,1812000,-10.594536781311
-1623500,1812000,-11.8668727874756
-1623000,1812000,-1
-1622500,1812000,-2.77736258506775
-1622000,1812000,-20.57177734375
-1621500,1812000,-72.8853759765625
-1621000,1812000,-135.804016113281
-1620500,1812000,-172.663589477539
-1620000,1812000,-226.383651733398
-1619500,1812000,-238.195297241211
-1619000,1812000,-227.13410949707
-1618500,1812000,-186.179779052734
-1618000,1812000,-122.303787231445
-1617500,1812000,-11.9207897186279
-1617000,1812000,120.175559997559
-1616500,1812000,274.802429199219
-1616000,1812000,418.267944335938
-1615500,1812000,621.152160644531
-1615000,1812000,588.328125
-1614500,1812000,595.932006835938
-1614000,1812000,724.700988769531
-1613500,1812000,794.708618164063
-1613000,1812000,843.884948730469
-1612500,1812000,777.245971679688
-1612000,1812000,895.459411621094
-1611500,1812000,1131.8876953125
-1611000,1812000,1292.42016601563
-1610500,1812000,1217.2607421875
-1610000,1812000,1074.51293945313
-1609500,1812000,898.206115722656
-1609000,1812000,971.350646972656
-1608500,1812000,990.290649414063
-1608000,1812000,1002.45294189453
-1607500,1812000,991.934143066406
-1607000,1812000,1054.48376464844
-1606500,1812000,1258.67175292969
-1606000,1812000,1390.224609375
-1605500,1812000,1260.37292480469
-1605000,1812000,1184.93798828125
-1604500,1812000,1158.81579589844
-1604000,1812000,1201.87292480469
-1603500,1812000,1221.92102050781
-1603000,1812000,1229.103515625
-1602500,1812000,1235.29931640625
-1602000,1812000,1237.69396972656
-1601500,1812000,1241.96875
-1601000,1812000,1243.83203125
-1600500,1812000,1237.95385742188
-1600000,1812000,1227.51171875
-1599500,1812000,1222.08532714844
-1599000,1812000,1203.30749511719
-1598500,1812000,1183.26599121094
-1598000,1812000,1150.90942382813
-1597500,1812000,1111.76342773438
-1597000,1812000,1072.22473144531
-1596500,1812000,1039.27978515625
-1596000,1812000,1020.36010742188
-1595500,1812000,1006.17468261719
-1595000,1812000,997.670837402344
-1594500,1812000,995.927917480469
-1594000,1812000,1011.59283447266
-1593500,1812000,1042.82604980469
-1593000,1812000,1071.43798828125
-1592500,1812000,1098.07287597656
-1592000,1812000,1122.88488769531
-1591500,1812000,1144.27087402344
-1591000,1812000,1160.17895507813
-1590500,1812000,1169.20849609375
-1590000,1812000,1168.27844238281
-1589500,1812000,1159.98840332031
-1589000,1812000,1151.21643066406
-1588500,1812000,1142.55297851563
-1588000,1812000,1137.18811035156
-1587500,1812000,1136.0439453125
-1741500,1812500,-308.867645263672
-1741000,1812500,-307.427093505859
-1740500,1812500,-306.722137451172
-1740000,1812500,-306.143005371094
-1739500,1812500,-304.18603515625
-1739000,1812500,-300.122589111328
-1738500,1812500,-291.897247314453
-1738000,1812500,-285.271362304688
-1737500,1812500,-278.224853515625
-1737000,1812500,-278.598937988281
-1736500,1812500,-316.94873046875
-1736000,1812500,-349.735748291016
-1735500,1812500,-330.866760253906
-1735000,1812500,-287.541198730469
-1734500,1812500,-202.866073608398
-1734000,1812500,-141.608657836914
-1733500,1812500,-130.473876953125
-1733000,1812500,-138.13737487793
-1732500,1812500,-135.812225341797
-1732000,1812500,-114.79573059082
-1731500,1812500,-91.6451187133789
-1731000,1812500,-70.7010803222656
-1730500,1812500,-52.645637512207
-1730000,1812500,-37.1463890075684
-1729500,1812500,-27.6463718414307
-1729000,1812500,-16.0470066070557
-1728500,1812500,-10.5754232406616
-1728000,1812500,-10.6182155609131
-1727500,1812500,-11.0503244400024
-1727000,1812500,-15.8091659545898
-1726500,1812500,-25.2106971740723
-1726000,1812500,-22.0277423858643
-1725500,1812500,-6.08893823623657
-1725000,1812500,4.41596555709839
-1724500,1812500,5.82112264633179
-1724000,1812500,10.5993041992188
-1723500,1812500,15.8322610855103
-1723000,1812500,18.6211166381836
-1722500,1812500,22.5992584228516
-1722000,1812500,27.4137020111084
-1721500,1812500,30.6869869232178
-1721000,1812500,33.7843856811523
-1720500,1812500,38.213794708252
-1720000,1812500,40.7054672241211
-1719500,1812500,38.0530128479004
-1719000,1812500,33.6402397155762
-1718500,1812500,29.8946208953857
-1718000,1812500,25.4757137298584
-1717500,1812500,19.3194923400879
-1717000,1812500,12.5340175628662
-1716500,1812500,4.71438026428223
-1716000,1812500,-2.3541693687439
-1715500,1812500,-7.15775156021118
-1715000,1812500,-13.6733808517456
-1714500,1812500,-21.1294078826904
-1714000,1812500,-28.2339935302734
-1713500,1812500,-30.9918956756592
-1713000,1812500,-29.7149143218994
-1712500,1812500,-31.0734901428223
-1712000,1812500,-36.995189666748
-1711500,1812500,-50.7672348022461
-1711000,1812500,-72.8884735107422
-1710500,1812500,-99.0678329467773
-1710000,1812500,-126.335380554199
-1709500,1812500,-154.088882446289
-1709000,1812500,-188.694854736328
-1708500,1812500,-205.723190307617
-1708000,1812500,-190.060928344727
-1707500,1812500,-187.843734741211
-1707000,1812500,-219.261596679688
-1706500,1812500,-264.197509765625
-1706000,1812500,-271.423736572266
-1705500,1812500,-236.444595336914
-1705000,1812500,-138.891357421875
-1704500,1812500,7.89495229721069
-1704000,1812500,218.077499389648
-1703500,1812500,440.400115966797
-1703000,1812500,688.871704101563
-1702500,1812500,591.189514160156
-1702000,1812500,560.252502441406
-1701500,1812500,552.377685546875
-1701000,1812500,545.050903320313
-1700500,1812500,521.316650390625
-1700000,1812500,449.588623046875
-1699500,1812500,425.250610351563
-1699000,1812500,455.684783935547
-1698500,1812500,482.397583007813
-1698000,1812500,472.832183837891
-1697500,1812500,446.274017333984
-1697000,1812500,406.769866943359
-1696500,1812500,386.487335205078
-1696000,1812500,376.833892822266
-1695500,1812500,381.418975830078
-1695000,1812500,389.405426025391
-1694500,1812500,386.516021728516
-1694000,1812500,348.988372802734
-1693500,1812500,248.283905029297
-1693000,1812500,218.97297668457
-1692500,1812500,195.677215576172
-1692000,1812500,155.962738037109
-1691500,1812500,111.571968078613
-1691000,1812500,51.3117904663086
-1690500,1812500,10.0392589569092
-1690000,1812500,-22.044771194458
-1689500,1812500,-56.7717018127441
-1689000,1812500,-94.9382934570313
-1688500,1812500,-134.276138305664
-1688000,1812500,-173.199615478516
-1687500,1812500,-210.851165771484
-1687000,1812500,-250.993377685547
-1686500,1812500,-304.004486083984
-1686000,1812500,-356.811431884766
-1685500,1812500,-399.358795166016
-1685000,1812500,-437.297027587891
-1684500,1812500,-447.077819824219
-1684000,1812500,-468.58740234375
-1683500,1812500,-488.963745117188
-1683000,1812500,-492.410858154297
-1682500,1812500,-488.186157226563
-1682000,1812500,-473.800811767578
-1681500,1812500,-448.704711914063
-1681000,1812500,-412.366363525391
-1680500,1812500,-358.730407714844
-1680000,1812500,-305.965484619141
-1679500,1812500,-250.236297607422
-1679000,1812500,-191.230895996094
-1678500,1812500,-133.004760742188
-1678000,1812500,-90.5352554321289
-1677500,1812500,-89.2952041625977
-1677000,1812500,-120.911231994629
-1676500,1812500,-151.966903686523
-1676000,1812500,-182.982955932617
-1675500,1812500,-213.394912719727
-1675000,1812500,-244.203308105469
-1674500,1812500,-275.999237060547
-1674000,1812500,-280.328033447266
-1673500,1812500,-294.037384033203
-1673000,1812500,-311.846130371094
-1672500,1812500,-331.174560546875
-1672000,1812500,-344.432800292969
-1671500,1812500,-341.460052490234
-1671000,1812500,-320.476196289063
-1670500,1812500,-279.948272705078
-1670000,1812500,-226.23974609375
-1669500,1812500,-160.981140136719
-1669000,1812500,-94.1784973144531
-1668500,1812500,-24.7161121368408
-1668000,1812500,-1
-1667500,1812500,-1
-1667000,1812500,129.525817871094
-1666500,1812500,347.460113525391
-1666000,1812500,562.94970703125
-1665500,1812500,341.076385498047
-1665000,1812500,267.831756591797
-1664500,1812500,270.042449951172
-1664000,1812500,286.681427001953
-1663500,1812500,302.6748046875
-1663000,1812500,334.677734375
-1662500,1812500,383.658172607422
-1662000,1812500,434.470703125
-1661500,1812500,480.169006347656
-1661000,1812500,586.277221679688
-1660500,1812500,781.505615234375
-1660000,1812500,915.34912109375
-1659500,1812500,747.798156738281
-1659000,1812500,765.87353515625
-1658500,1812500,849.768493652344
-1658000,1812500,904.117248535156
-1657500,1812500,970.539489746094
-1657000,1812500,890.822570800781
-1656500,1812500,763.954650878906
-1656000,1812500,717.18212890625
-1655500,1812500,707.035827636719
-1655000,1812500,677.697998046875
-1654500,1812500,631.84619140625
-1654000,1812500,583.951232910156
-1653500,1812500,518.203979492188
-1653000,1812500,444.349365234375
-1652500,1812500,341.640502929688
-1652000,1812500,244.887268066406
-1651500,1812500,168.096343994141
-1651000,1812500,116.042190551758
-1650500,1812500,59.0136260986328
-1650000,1812500,22.8722381591797
-1649500,1812500,-1
-1649000,1812500,-0.647671341896057
-1648500,1812500,-0.125740587711334
-1648000,1812500,-5.18101978302002
-1647500,1812500,-49.9186515808105
-1647000,1812500,-121.010383605957
-1646500,1812500,-203.064239501953
-1646000,1812500,-301.416687011719
-1645500,1812500,-431.538970947266
-1645000,1812500,-586.837158203125
-1644500,1812500,-571.466796875
-1644000,1812500,-576.804565429688
-1643500,1812500,-617.397216796875
-1643000,1812500,-638.158447265625
-1642500,1812500,-647.588989257813
-1642000,1812500,-642.416748046875
-1641500,1812500,-627.349609375
-1641000,1812500,-588.005798339844
-1640500,1812500,-471.918273925781
-1640000,1812500,-346.019256591797
-1639500,1812500,-243.024765014648
-1639000,1812500,-160.117660522461
-1638500,1812500,-89.9370880126953
-1638000,1812500,-38.3285636901855
-1637500,1812500,-4.38951635360718
-1637000,1812500,-1
-1636500,1812500,-1
-1636000,1812500,-1
-1635500,1812500,-1
-1635000,1812500,-1
-1634500,1812500,-1
-1634000,1812500,-1
-1633500,1812500,-1
-1633000,1812500,-1
-1632500,1812500,-1
-1632000,1812500,20.2391319274902
-1631500,1812500,164.193450927734
-1631000,1812500,198.170379638672
-1630500,1812500,78.8800506591797
-1630000,1812500,-1
-1629500,1812500,-1
-1629000,1812500,-1
-1628500,1812500,-1
-1628000,1812500,-1
-1627500,1812500,-1
-1627000,1812500,31.4801769256592
-1626500,1812500,58.0928497314453
-1626000,1812500,-1
-1625500,1812500,-1
-1625000,1812500,9.04647731781006
-1624500,1812500,-10.702953338623
-1624000,1812500,-11.3762969970703
-1623500,1812500,-1
-1623000,1812500,-1
-1622500,1812500,-1.00501203536987
-1622000,1812500,-1
-1621500,1812500,-7.99133586883545
-1621000,1812500,-36.3590469360352
-1620500,1812500,-73.8590545654297
-1620000,1812500,-139.049285888672
-1619500,1812500,-196.83642578125
-1619000,1812500,-233.945526123047
-1618500,1812500,-205.900863647461
-1618000,1812500,-140.146865844727
-1617500,1812500,-31.6845779418945
-1617000,1812500,93.2342834472656
-1616500,1812500,188.652114868164
-1616000,1812500,293.181182861328
-1615500,1812500,456.762390136719
-1615000,1812500,424.947998046875
-1614500,1812500,458.467071533203
-1614000,1812500,586.783203125
-1613500,1812500,589.634704589844
-1613000,1812500,569.788024902344
-1612500,1812500,746.138854980469
-1612000,1812500,998.984497070313
-1611500,1812500,1179.42822265625
-1611000,1812500,1471.25927734375
-1610500,1812500,1548.21496582031
-1610000,1812500,1446.30090332031
-1609500,1812500,1352.13293457031
-1609000,1812500,1271.68273925781
-1608500,1812500,1275.25744628906
-1608000,1812500,1278.70446777344
-1607500,1812500,1300.28674316406
-1607000,1812500,1422.71276855469
-1606500,1812500,1544.51293945313
-1606000,1812500,1586.97082519531
-1605500,1812500,1427.48461914063
-1605000,1812500,1321.44873046875
-1604500,1812500,1280.04150390625
-1604000,1812500,1267.3935546875
-1603500,1812500,1262.26416015625
-1603000,1812500,1256.28527832031
-1602500,1812500,1254.24548339844
-1602000,1812500,1254.46630859375
-1601500,1812500,1256.88146972656
-1601000,1812500,1259.32043457031
-1600500,1812500,1248.81469726563
-1600000,1812500,1229.74011230469
-1599500,1812500,1236.68127441406
-1599000,1812500,1227.99633789063
-1598500,1812500,1213.16015625
-1598000,1812500,1185.81689453125
-1597500,1812500,1138.57531738281
-1597000,1812500,1084.58654785156
-1596500,1812500,1034.81750488281
-1596000,1812500,1010.94427490234
-1595500,1812500,998.235534667969
-1595000,1812500,989.316345214844
-1594500,1812500,986.316528320313
-1594000,1812500,998.146179199219
-1593500,1812500,1029.3544921875
-1593000,1812500,1060.61926269531
-1592500,1812500,1087.89916992188
-1592000,1812500,1108.09130859375
-1591500,1812500,1124.34716796875
-1591000,1812500,1138.03796386719
-1590500,1812500,1145.68383789063
-1590000,1812500,1146.0830078125
-1589500,1812500,1141.42932128906
-1589000,1812500,1138.25085449219
-1588500,1812500,1136.50708007813
-1741000,1813000,-300.994293212891
-1740500,1813000,-298.931365966797
-1740000,1813000,-294.155914306641
-1739500,1813000,-288.133941650391
-1739000,1813000,-281.483642578125
-1738500,1813000,-274.494720458984
-1738000,1813000,-267.640594482422
-1737500,1813000,-261.71826171875
-1737000,1813000,-262.874847412109
-1736500,1813000,-323.129516601563
-1736000,1813000,-319.313659667969
-1735500,1813000,-298.828338623047
-1735000,1813000,-248.02507019043
-1734500,1813000,-181.636901855469
-1734000,1813000,-136.106750488281
-1733500,1813000,-124.524566650391
-1733000,1813000,-127.619781494141
-1732500,1813000,-125.47533416748
-1732000,1813000,-107.191444396973
-1731500,1813000,-78.9762496948242
-1731000,1813000,-63.1581230163574
-1730500,1813000,-44.9968070983887
-1730000,1813000,-31.6472015380859
-1729500,1813000,-24.36012840271
-1729000,1813000,-15.1393089294434
-1728500,1813000,-12.7881050109863
-1728000,1813000,-14.1406583786011
-1727500,1813000,-15.0792360305786
-1727000,1813000,-18.4785404205322
-1726500,1813000,-26.4518299102783
-1726000,1813000,-24.7220039367676
-1725500,1813000,-7.5429573059082
-1725000,1813000,2.71230554580688
-1724500,1813000,6.48561525344849
-1724000,1813000,13.5900135040283
-1723500,1813000,17.5306358337402
-1723000,1813000,19.3314342498779
-1722500,1813000,23.3853645324707
-1722000,1813000,28.4736633300781
-1721500,1813000,32.1950912475586
-1721000,1813000,35.5171432495117
-1720500,1813000,41.1356353759766
-1720000,1813000,43.2944755554199
-1719500,1813000,40.7465362548828
-1719000,1813000,37.1422576904297
-1718500,1813000,33.9414329528809
-1718000,1813000,30.6615581512451
-1717500,1813000,26.3815975189209
-1717000,1813000,21.0784721374512
-1716500,1813000,14.1709814071655
-1716000,1813000,7.88249921798706
-1715500,1813000,3.85783767700195
-1715000,1813000,-5.65250158309937
-1714500,1813000,-13.4954776763916
-1714000,1813000,-21.4535484313965
-1713500,1813000,-25.2659587860107
-1713000,1813000,-28.8487186431885
-1712500,1813000,-35.0126838684082
-1712000,1813000,-44.8544731140137
-1711500,1813000,-61.765510559082
-1711000,1813000,-82.3210220336914
-1710500,1813000,-106.289047241211
-1710000,1813000,-139.321578979492
-1709500,1813000,-173.898284912109
-1709000,1813000,-208.388214111328
-1708500,1813000,-233.685363769531
-1708000,1813000,-244.230484008789
-1707500,1813000,-261.4794921875
-1707000,1813000,-284.378479003906
-1706500,1813000,-310.454223632813
-1706000,1813000,-271.465881347656
-1705500,1813000,-198.548858642578
-1705000,1813000,-108.114280700684
-1704500,1813000,-21.0889072418213
-1704000,1813000,160.133682250977
-1703500,1813000,349.862335205078
-1703000,1813000,443.44189453125
-1702500,1813000,420.348480224609
-1702000,1813000,450.352081298828
-1701500,1813000,529.622863769531
-1701000,1813000,561.6982421875
-1700500,1813000,557.280029296875
-1700000,1813000,398.076538085938
-1699500,1813000,388.754364013672
-1699000,1813000,482.544311523438
-1698500,1813000,596.383361816406
-1698000,1813000,614.23828125
-1697500,1813000,536.569885253906
-1697000,1813000,460.749176025391
-1696500,1813000,416.543792724609
-1696000,1813000,418.729156494141
-1695500,1813000,434.969390869141
-1695000,1813000,455.183807373047
-1694500,1813000,426.359954833984
-1694000,1813000,437.160858154297
-1693500,1813000,279.044281005859
-1693000,1813000,260.263000488281
-1692500,1813000,246.169860839844
-1692000,1813000,179.406982421875
-1691500,1813000,122.369926452637
-1691000,1813000,79.647346496582
-1690500,1813000,33.3287467956543
-1690000,1813000,-11.0534172058105
-1689500,1813000,-49.6094551086426
-1689000,1813000,-89.3877944946289
-1688500,1813000,-128.603988647461
-1688000,1813000,-166.233337402344
-1687500,1813000,-201.143249511719
-1687000,1813000,-239.430450439453
-1686500,1813000,-290.394836425781
-1686000,1813000,-340.710540771484
-1685500,1813000,-383.844024658203
-1685000,1813000,-419.608276367188
-1684500,1813000,-444.887237548828
-1684000,1813000,-468.967559814453
-1683500,1813000,-481.357055664063
-1683000,1813000,-480.905456542969
-1682500,1813000,-473.525726318359
-1682000,1813000,-453.647155761719
-1681500,1813000,-425.784027099609
-1681000,1813000,-391.220001220703
-1680500,1813000,-348.977874755859
-1680000,1813000,-305.551666259766
-1679500,1813000,-262.884948730469
-1679000,1813000,-220.609970092773
-1678500,1813000,-183.911224365234
-1678000,1813000,-158.069641113281
-1677500,1813000,-150.228317260742
-1677000,1813000,-164.835037231445
-1676500,1813000,-185.554824829102
-1676000,1813000,-208.347732543945
-1675500,1813000,-232.602096557617
-1675000,1813000,-257.550659179688
-1674500,1813000,-277.188751220703
-1674000,1813000,-276.436309814453
-1673500,1813000,-283.694122314453
-1673000,1813000,-295.275451660156
-1672500,1813000,-312.971801757813
-1672000,1813000,-329.663482666016
-1671500,1813000,-331.707641601563
-1671000,1813000,-314.777099609375
-1670500,1813000,-279.126861572266
-1670000,1813000,-229.836700439453
-1669500,1813000,-171.218521118164
-1669000,1813000,-108.868530273438
-1668500,1813000,-46.713451385498
-1668000,1813000,-1
-1667500,1813000,-1
-1667000,1813000,-1
-1666500,1813000,168.023727416992
-1666000,1813000,340.978698730469
-1665500,1813000,264.670227050781
-1665000,1813000,241.806121826172
-1664500,1813000,252.112182617188
-1664000,1813000,275.991912841797
-1663500,1813000,297.081512451172
-1663000,1813000,329.360198974609
-1662500,1813000,399.648986816406
-1662000,1813000,510.627410888672
-1661500,1813000,556.377502441406
-1661000,1813000,693.0625
-1660500,1813000,826.43017578125
-1660000,1813000,766.617370605469
-1659500,1813000,688.042541503906
-1659000,1813000,713.613891601563
-1658500,1813000,789.418579101563
-1658000,1813000,860.780029296875
-1657500,1813000,930.440551757813
-1657000,1813000,897.3046875
